AMJ_2015_2025_meta
input,final_url,title,authors,doi,source,date,keywords,abstract,note
https://doi.org/10.5465/amj.2023.0303,https://journals.aom.org/doi/abs/10.5465/amj.2023.0303?journalCode=amj,How Political Context Affects Immigrant Newcomers’ Social Undermining Dynamics and Well-Being at Work,Benjamin A. Korman; Max Reinwald; Florian Kunze; Sebastian Koos,10.5465/amj.2023.0303,https://doi.org/10.5465/amj.2023.0303,2025-02-11,,"Although the successful labor market integration of immigrants can promote their prosperity and that of their organization, immigrant newcomers often face a difficult socialization process that can jeopardize their well-being. Considering the rising political polarization in many societies, as well as the dynamic nature of the newcomer socialization process, we develop a dynamic and multilevel model of immigrant employees’ socialization experiences over time, which is shaped by far-right voter support in the region where their organization is located. Building on and extending the relational demography literature, we argue that immigrants’ trajectories of social undermining—whether increasing or decreasing—are strongly influenced by levels of regional far-right support. Immigrants’ social undermining trajectories signal to them the feasibility of achieving a high-status identity at work, thereby impacting their well-being. We find support for our model in a unique dataset matching apprentices in Germany (tracked from day one of their apprenticeship over 13 weeks) with German election data. Specifically, we find that immigrants perceive increasing (decreasing) social undermining by their coworkers over time when employed in a region with higher (lower) far-right political support. Perceptions of increasing (decreasing) negative treatment, in turn, negatively (positively) affect employees’ emotional exhaustion and job satisfaction.",ok
https://doi.org/10.5465/amj.2020.0770,https://journals.aom.org/doi/abs/10.5465/amj.2020.0770?journalCode=amj,Lay Theories of Instrumental Relations: Explaining Individual Differences in Dispositional Similarity-Attraction,Ko Kuwabara; Jiyin Cao; Soomin Cho; Paul Ingram,10.5465/amj.2020.0770,https://doi.org/10.5465/amj.2020.0770,2023-04-19,,"The growing diversity in today’s workplace requires engaging with people who not only look different but also think different. Yet, research on workplace relations has treated similarity-attraction as a human universal and paid limited attention to individual differences in who respects or tolerates different views and values, and why. We address this gap by examining how lay theories people hold about instrumental relations affect dispositional similarity-attraction. Because people who hold a fixed (versus growth) theory of instrumental relations believe that relationships form primarily on the basis of natural compatibility (versus effort), they should be particularly prone to similarity-attraction on the basis of dispositional similarity in values, attitudes, and personality traits. To test our arguments, we first develop a lay theories of instrumental relations scale, which we use to demonstrate that holding a growth theory decreases (moderates) people’s tendency to avoid dispositionally dissimilar partners in a naturally occurring network (Field Study) and a dyadic task (Experiment 1). Finally (Experiment 2), we manipulate lay theories to show that inducing growth theories increases people’s satisfaction with a task partner who is dispositionally dissimilar. We conclude by discussing theoretical and practical implications for building diverse yet cohesive workplaces.",ok
https://doi.org/10.5465/amj.2020.0369,https://journals.aom.org/doi/abs/10.5465/amj.2020.0369?journalCode=amj,The Highs and Lows of Hierarchy in Multiteam Systems,James G. Matusik; Rebecca L. Mitchell; Nicholas A. Hays; Sean Fath; John R. Hollenbeck,10.5465/amj.2020.0369,https://doi.org/10.5465/amj.2020.0369,2022-10-18,,"Multiteam system research operates under the assumption that multiteam systems should be structured hierarchically, or consist of component teams nested under a formal, centralized leadership team that oversees and orchestrates system activities. Although multiteam system research has certainly provided evidence suggestive of the merits of more hierarchical (vs. egalitarian) structures, we take a more balanced view and argue that hierarchy both facilitates and impedes multiteam system success. Using an experimental study and a sample of 76 multiteam systems observed over three performance episodes, we provide evidence that structural hierarchy (a) facilitates multiteam system learning by mitigating cognitive depletion among members, but (b) undermines multiteam system learning via its deleterious effects on horizontal coordination. Critically, however, we find that the benefits of hierarchy (i.e., reduced cognitive depletion) wane over performance episodes. This investigation underscores the important role that different hierarchical arrangements play in multiteam system functioning. Although a majority of multiteam system researchers have utilized hierarchical structures—which indeed have their virtues—we illustrate that egalitarian structures have key advantages as well.",ok
https://doi.org/10.5465/amj.2019.0020,https://journals.aom.org/doi/abs/10.5465/amj.2019.0020?journalCode=amj,There Is a Time to Be Creative: The Alignment between Chronotype and Time of Day,Jana Kühnel; Ronald Bledow; Markus Kiefer,10.5465/amj.2019.0020,https://doi.org/10.5465/amj.2019.0020,2022-02-16,,"We examine the influence of chronobiological processes on creativity, specifically the influence of a person’s chronotype. Chronotype refers to the setting of a person’s biological clock that gives rise to a distinctive pattern of sleep habits and preferred diurnal activity. We propose a synchrony effect and predict that people are creative when the external clock is aligned with their internal, biological clock. According to our model, positive mood and creative self-efficacy act as affective and cognitive mechanisms of this synchrony effect. We present three studies that test our theorizing: a quasi-experimental field study with 260 employees, a day-reconstruction study with 238 employees, and a one-day experience sampling study with 319 employees. Across the studies, we find that chronotype moderates the effect of time of day on creativity. Overall, late chronotypes were more creative in the late afternoon and early chronotypes tended to be more creative in the morning. The alignment between chronotype and time of day also gave rise to positive mood and creative self-efficacy; however, the studies provide only partial support for the hypothesis that positive mood acts as a mediating mechanism. We discuss the implications of these findings against the background of an embodied cognition perspective on creativity.",ok
https://doi.org/10.5465/amj.2023.0311,https://journals.aom.org/doi/abs/10.5465/amj.2023.0311?journalCode=amj,On the Move: The Impact of Internal Mobility and Internal Comobility on Unit- and Organization-Level Outcomes,Caitlin Ray; Anthony J. Nyberg; Mark A. Maltarich; Greg Reilly,10.5465/amj.2023.0311,https://doi.org/10.5465/amj.2023.0311,2025-08-04,,"Internal mobility is commonly used to reallocate talent within organizations. Despite its prevalence and potential implications for organizational performance, most prior work has focused on the individual-level outcomes associated with internal mobility. That is, there has been relatively limited theoretical and empirical attention to the mechanisms that connect internal mobility to unit- and organization-level outcomes, making it difficult to predict when or why internal mobility is beneficial to organizations. To address this oversight, we draw from human and social capital literatures to build theory to predict when and why internal mobility will have unit-level implications. We test this by examining a period of growth in a Fortune 500 company and evaluate gains and losses associated with moving employees within firms, including distinguishing between two types of internal movers—those who come from different units in the organization (solo movers) and those who come from the same unit in the organization (comobile movers). In doing so, we contribute to both internal mobility and strategic human capital resource literatures and provide actionable insights regarding when to source internal movers, and where from.",ok
https://doi.org/10.5465/amj.2012.0932,https://journals.aom.org/doi/10.5465/amj.2012.0932,"Diplomas, Photos, and Tchotchkes as Symbolic Self-Representations: Understanding Employees' Individual Use of Symbols",Kris Byron; Gregory A. Laurence,10.5465/amj.2012.0932,https://doi.org/10.5465/amj.2012.0932,2014-02-28,identity; personalization; physical space; relationships; self-regulation; symbols,"Most employees personalize their workspaces with photos, memorabilia, and other items—even in the face of constraints such as rules prohibiting personalization. This prevalent use of objects likely reveals much about intrapersonal and interpersonal processes at work. By analyzing employee interviews and workspace inventories and observations, we discover that the objects with which employees personalize their workspaces (and even the absence of such objects) symbolize who they are and who they want to be. Through their symbolic representations of self, they find common ground (often through shared nonwork experiences), establish a common understanding of employees' work roles, and share personalistic information about the self—all of which contribute to relationship development among employees and their coworkers, customers, and clients. With symbolic representations of self that offer an optimal amount of stimulation, they focus their attention on their goals and values and establish a desired boundary or integration between work and nonwork—both of which contribute to employees' self-regulation. Our findings support the importance of examining micro-level processes related to the physical work environment, as we find that employees shape their work environment in ways that affect both their relationships at work and their self-regulatory functions.",ok
https://doi.org/10.5465/amj.2017.0054,https://journals.aom.org/doi/10.5465/amj.2017.0054,"Structuring Reality Through the Faultlines Lens: The Effects of Structure, Fairness, and Status Conflict on the Activated Faultlines–Performance Relationship",Mirko Antino; Ramon Rico; Sherry M. B. Thatcher,10.5465/amj.2017.0054,https://doi.org/10.5465/amj.2017.0054,2019-10-22,status conflict; team faultlines; team justice climate; team structure,"We investigate how activated team faultlines represent an informal sensemaking structure through which teammates interpret their social reality. Constructed from intersubgroup comparisons, activated team faultlines likely result in ambiguous or illegitimate status perceptions. Thus, activated faultlines threaten team justice climate, which drives status conflict, impairing team performance. We explore the effects of team structure clarity in providing certainty or legitimacy around status and structure, ameliorating the negative effect of activated faultlines on team justice climate. We test our model using a multi-source (three sources), multi-wave cross-lagged design (four waves) on a sample of 271 employees and 41 leaders in 41 teams. We find that the negative relationship between activated faultlines and team performance is mediated by the team justice climate–status conflict causal chain. We also find that team structure clarity reduces activated faultlines’ negative effect on team justice climate. Results highlight the value of using team faultlines, the social identity approach, and justice theories to understand how diverse teams interpret their social reality, which influences their performance. Furthermore, our research provides practical guidance to managers in building clear structures that minimize harmful effects of activated faultlines on justice perceptions and team performance.",ok
https://doi.org/10.5465/amj.2017.0245,https://journals.aom.org/doi/10.5465/amj.2017.0245,The Voice Bystander Effect: How Information Redundancy Inhibits Employee Voice,Insiya Hussain; Rui Shu; Subrahmaniam Tangirala; Srinivas Ekkirala,10.5465/amj.2017.0245,https://doi.org/10.5465/amj.2017.0245,2019-06-14,employee voice; proactivity; teams; LMX,"Employees often remain silent rather than speak up to managers with work-related ideas, concerns, and opinions. As a result, managers can remain in the dark about issues that are otherwise well known to, or universally understood by, frontline employees. We propose a previously unexplored explanation for this phenomenon: Voice is prone to “bystander effects,” such that, the more certain information is shared among employees, the less any particular employee feels individually responsible for bringing up that information with managers. We theorize that such bystander effects are especially likely to occur when peers of focal employees, on average, enjoy high-quality relationships with managers and thereby have adequate relational access to voice up the hierarchy. Using a correlational study involving managers and employees working in teams in a Fortune 500 company, as well as two experimental studies (a laboratory study involving undergraduate students working in a hierarchical setting, and a scenario study with a sample of U.S.-based workers), we provide evidence for our conceptual model. We also discuss the theoretical and managerial implications of our findings.",ok
https://doi.org/10.5465/amj.2016.1230,https://journals.aom.org/doi/10.5465/amj.2016.1230,The Cognitive and Behavioral Impact of Promotion and Prevention Contracts on Trust in Repeated Exchanges,Libby Weber; Christopher W. Bauman,10.5465/amj.2016.1230,https://doi.org/10.5465/amj.2016.1230,2019-04-18,Cooperative strategy (General); Alliance formation and management; Lab experiment,"Although contracts certainly facilitate exchange, scholars have debated whether contracts and trust are complements or substitutes. Recent theoretical work has suggested that contract frames influence the relationship between contracts and trust. We test and extend this theorizing by examining the effects of prevention and promotion contract frames on trust and some potential cognitive and emotional mechanisms responsible for them. We also explore how unexpected negative events affect trust developed under different contract frames. Experiment 1 found that promotion contracts fostered stronger attributions of benevolence than prevention contracts, but emotional experiences of the exchanges did not differ. Additionally, trusting intentions were higher following positive exchange experience under promotion than prevention contracts. Experiment 2 found that people were more willing to engage in trusting behavior following positive exchange experience under promotion than prevention contracts. However, violations of exchange expectations were more damaging to trust developed under promotion than prevention contracts. Together, the studies indicate that contract frames and whether exchange experiences are positive or negative affect the relationship between contracts and trust, likely because contract frames influence attributions of benevolence.",ok
https://doi.org/10.5465/amj.2022.1093,https://journals.aom.org/doi/abs/10.5465/amj.2022.1093?journalCode=amj,Balancing Professional Autonomy and Managerial Goals amid Broad Technology Adoption Pressures: Intraprofessional Segmentation at a Finnish School,Tomi Koljonen; Curtis K. Chan,10.5465/amj.2022.1093,https://doi.org/10.5465/amj.2022.1093,2024-01-02,,"Managers often desire to see their organization adopt new technologies but depend on autonomous professionals to use such technologies in practice. In seeking technology adoption, organizations thus must find a middle ground between professional autonomy and managerial goals. Extant scholarship has examined such middle grounds but has focused on adoptions of specific technologies. However, amid broad technology adoption pressures—expectations on organizations lacking precise prescriptions, success criteria, and sanctions—novel middle-ground approaches might emerge. Our 16-month ethnography of a Finnish school indicates that intraprofessional segmentation—specialization of work tasks within a professional community—can allow organizations to navigate technology adoption while balancing professional autonomy and managerial goals. This segmentation supported managers’ and certain teachers’ enthusiasm about new technologies at work, without undermining other teachers’ autonomy. This segmentation emerged, persisted, and intensified through two processes. First, it emerged through differentiating practices, which allowed a divergence of what teachers said and did regarding technology. Second, this segmentation persisted and intensified through reinforcing practices, which furthered differentiation by formalizing, reorganizing, and strengthening it. Our study contributes to scholarship on occupations and technology by showing how intraprofessional segmentation can help organizations align technology with professional work amid broad technology adoption pressures.",ok
https://doi.org/10.5465/amj.2017.0395,https://journals.aom.org/doi/10.5465/amj.2017.0395,Entrepreneurial Imaginativeness in New Venture Ideation,Alexander S. Kier; Jeffery S. McMullen,10.5465/amj.2017.0395,https://doi.org/10.5465/amj.2017.0395,2018-12-11,entrepreneurship; founder characteristics; lab experiment; quantitative orientation,"Although theories of entrepreneurial action regularly acknowledge the importance of imagination, the ability is rarely defined or measured, and thus effectively treated as uniform in degree and type. Using a creative problem-solving lens, we identify and measure three different cognitive skills—creative, social, and practical imaginativeness—that vary across individuals. Each skill combines the ability of imagination with the knowledge needed to mentally simulate various task-related scenarios used in generating and selecting ideas for new value creation. We then conduct a quasi-experiment to examine each skill’s relative effect on new venture ideation. We find that the three imaginativeness skills vary across individuals and that they predict new venture idea quantity and quality differently over and above the effects of motivation, knowledge, and experience. We conclude with implications for theory development in entrepreneurship and creative problem-solving.",ok
https://doi.org/10.5465/amj.2021.0175,https://journals.aom.org/doi/abs/10.5465/amj.2021.0175?journalCode=amj,"“Distinctive from What? And for Whom?” Deep Learning-Based Product Distinctiveness, Social Structure, and Third-Party Certifications",Mitali Banerjee; Benjamin M. Cole; Paul Ingram,10.5465/amj.2021.0175,https://doi.org/10.5465/amj.2021.0175,2023-08-15,,"How do producers’ distinctiveness and social structure influence third-party certifications? We argue that producers compete against prior and current competitors, and against their past selves. In the context of 153 artists active during a key period of the emergence of modern art (1905–1916), we utilize a convolutional neural network used in computer vision to extract feature vectors of artworks, and measure quantitative distance of these artists’ works from canonical reference points. We find that artists are rewarded for distinctiveness from prior and current competitors and their past selves (up to a point). However, artists’ autonomy to differentiate themselves depends on their position in the social structure, which we divide into supply-side artist-to-artist networks, and demand-side artist-to-gallerist networks. Artists with high or low supply-side status receive higher rewards for distinctiveness from current competitors than do artists with middle supply-side status. Artists with higher demand-side status receive higher rewards for distinctiveness from their own past, but lower rewards for distinctiveness from current competitors. These results show that peers strive to constrain each other to conform to positions of gravity within product space, and that market audiences deploy either higher or lower constraints on a producer’s identity depending on the reference point.",ok
https://doi.org/10.5465/amj.2015.0823,https://journals.aom.org/doi/10.5465/amj.2015.0823,The Pivot: How Founders Respond to Feedback through Idea and Identity Work,Matthew G. Grimes,10.5465/amj.2015.0823,https://doi.org/10.5465/amj.2015.0823,2018-10-24,creativity; entrepreneurship; feedback; identity; revision,"Efforts to incorporate external feedback are central to the process of entrepreneurship and to that of creative work more broadly, yet, because individuals may view aspects of their creative ideas as linked to their self-concepts, this can trigger resistance toward revision. Thus, feedback-induced change, while likely intended to increase the viability of creative ideas, might paradoxically undermine that viability by compromising creative workers’ associated identity-based relationships with their creative endeavors. While existing scholarship has established the importance of creative revision, research has largely overlooked how this vital process intersects with creative workers’ identities. Through a field study of 59 founders and their entrepreneurial ideas, I present an identity-based process model of creative revision that highlights differences in founders’ psychological ownership of their ideas and how those differences affect subsequent revision efforts. The emerging findings contribute to existing theory by revealing that the capacity to extend the novelty and usefulness of one’s ideas is not merely subject to informational constraints but also to identity-based constraints.",ok
https://doi.org/10.5465/amj.2016.0315,https://journals.aom.org/doi/10.5465/amj.2016.0315,Collaborative Stakeholder Engagement: An Integration between Theories of Organizational Legitimacy and Learning,Vinit M. Desai,10.5465/amj.2016.0315,https://doi.org/10.5465/amj.2016.0315,2017-03-02,collaboration; exploration; organizational legitimacy; organizational search; stakeholder management,"Organizations often collaborate with stakeholders such as customers, communities, and other groups to pursue shared goals, and these partnerships are known to affect an organization’s legitimacy with those groups as well as its access to information from them. While these concerns could be examined within each of their own independent literatures, existing theories are ill equipped to handle this process in tandem. Thus, studying these collaborations provides an opportunity to more broadly explore how organizations balance knowledge search or exploration efforts with their needs to manage organizational legitimacy. Accordingly, I suggest that collaboration facilitates access to external information, and that organizations pursue it when the information is needed to solve related problems. However, I also argue that collaborations reciprocally allow stakeholders to more directly scrutinize organizational practices. Thus, I predict that organizations suppress their use of collaborations to solve problems when their legitimacy is potentially or already at risk, such as when powerful stakeholders can hold an organization accountable for inappropriate acts or when some organizational actions have already been deemed as controversial. I test related predictions on the community policing efforts of a law enforcement agency panel, finding general support for several of the study’s predictions.",ok
https://doi.org/10.5465/amj.2017.0706,https://journals.aom.org/doi/10.5465/amj.2017.0706,The Genesis and Metamorphosis of Novelty Imprints: How Business Model Innovation Emerges in Young Ventures,Yuliya Snihur; Christoph Zott,10.5465/amj.2017.0706,https://doi.org/10.5465/amj.2017.0706,2020-04-29,entrepreneurship (general) < entrepreneurship < topic areas; innovation processes < technology and innovation management < topic areas; case < qualitative orientation < research methods,"In this research, we ask whether and how founders bring about business model innovation. Grounded in an in-depth longitudinal multiple-case study, our analysis reveals three practices that help explain how founders’ thinking patterns and behaviors shape business model innovation in their ventures: industry-spanning search, complex system thinking style, and powerful centralized decision making. Three corresponding yet opposing founder practices are present in cases with low business model innovation. When interpreted through the lens of imprinting theory, our findings reveal how founders achieve novelty imprinting, which we conceive as imprinting processes that result in novel imprints. Our emergent theoretical framework affirms the possibility of novelty imprinting, and thus explains a puzzle regarding the coexistence of imprint stability and novel structure. It also delineates the nature of cognitive imprinting and explains how cognitive imprints reinforce structural imprints in the context of business model innovation, thereby expanding the scope of imprinting and business model research.",ok
https://doi.org/10.5465/amj.2013.0100,https://journals.aom.org/doi/10.5465/amj.2013.0100,Better Together? Signaling Interactions in New Venture Pursuit of Initial External Capital,Lawrence A. Plummer; Thomas H. Allison; Brian L. Connelly,10.5465/amj.2013.0100,https://doi.org/10.5465/amj.2013.0100,2015-06-09,endorsements; new ventures; sensemaking; signaling theory,"After new ventures have exhausted the limited financial resources of founders, family, and friends, they often pursue initial external capital. To secure investment, entrepreneurs can signal about their venture’s latent potential by aligning themselves with reliable third parties. Such affiliations affirm the new venture’s legitimacy and provide substantive benefits in the form of mentoring, access to resources, and ongoing monitoring. However, early stage financing is an especially “noisy” signaling environment owing to the large number of startups seeking funding, many of which will not survive. The real value of third-party affiliations in this context resides in their ability to unlock the potential of other more pedestrian signals, such as the entrepreneur’s characteristics and actions that might otherwise go unnoticed. We borrow from the sensemaking literature to explain how third-party affiliation signals disambiguate signals with multiple possible interpretations so that potential investors interpret them positively. Findings support our theory that a startup’s characteristics and actions are signals that remain relatively unnoticed unless a startup combines them with a third-party affiliation that enhances the signal’s value, thus increasing the likelihood of receiving external capital.",ok
https://doi.org/10.5465/amj.2014.0262,https://journals.aom.org/doi/10.5465/amj.2014.0262,Integrating the Bright and Dark Sides of OCB: A Daily Investigation of the Benefits and Costs of Helping Others,Joel Koopman; Klodiana Lanaj; Brent A. Scott,10.5465/amj.2014.0262,https://doi.org/10.5465/amj.2014.0262,2015-01-12,dark-side; experience sampling; organizational citizenship behavior; regulatory focus; well-being,"Although the general picture in the organizational citizenship behavior (OCB) literature is that OCB has positive consequences for employees and organizations, an emerging stream of work has begun to examine the potential negative consequences of OCB for actors. Drawing from the cognitive-affective processing system framework and conservation of resources theory, we present an integrative model that simultaneously examines the benefits and costs of daily OCB for actors. Utilizing an experience sampling methodology through which 82 employees were surveyed for 10 workdays, we find that daily OCB is associated with positive affect, but it also interferes with perceptions of work goal progress. Positive affect and work goal progress in turn mediate the effects of OCB on daily well-being. Moreover, employees’ trait regulatory focus influences the strength of the daily relationships between OCB and its positive and negative outcomes. We conclude by discussing theoretical and practical implications of our multilevel model.",ok
https://doi.org/10.5465/amj.2014.0455,https://journals.aom.org/doi/10.5465/amj.2014.0455,Is Consistently Unfair Better than Sporadically Fair? An Investigation of Justice Variability and Stress,Fadel K. Matta; Brent A. Scott; Jason A. Colquitt; Joel Koopman; Liana G. Passantino,10.5465/amj.2014.0455,https://doi.org/10.5465/amj.2014.0455,2016-02-09,experience sampling methodology; fairness; heart rate; justice; justice variability; self-control; stress; uncertainty management theory,"Research on organizational justice has predominantly focused on between-individual differences in average levels of fair treatment experienced by employees. Recently, researchers have also demonstrated the importance of considering dynamic, within-individual fluctuations in fair treatment experienced by employees over time. Drawing on uncertainty management theory, we merge these two streams of research and introduce the concept of “justice variability,” which captures between-person differences in the stability of fairness over time. Contrary to the intuitive notion that more fairness is always better, our work shows that being treated consistently unfairly can be better for employees than being treated fairly sometimes and unfairly at other times. Specifically, in a lab study, variably fair treatment resulted in greater physiological stress than both consistently fair and consistently unfair treatment. In a multilevel, experience-sampling field study, we replicated the positive association between justice variability and stress, and we also showed that justice variability exacerbated the positive, daily relationship between general workplace uncertainty and stress. Moreover, daily stress mediated the effects of justice variability on daily job dissatisfaction and emotional exhaustion. Finally, we showed that supervisors with more self-control tended to be less variable in their fair treatment over time.",ok
https://doi.org/10.5465/amj.2018.1470,https://journals.aom.org/doi/10.5465/amj.2018.1470,How Temporal Focus Shapes the Influence of Executive Compensation on Risk Taking,Mark R. DesJardine; Wei Shi,10.5465/amj.2018.1470,https://doi.org/10.5465/amj.2018.1470,2021-02-18,CEO/TMT decision making; executive compensation; risk taking; upper echelons,"The behavioral agency model (BAM) posits that executives endow current wealth, but do not endow prospective wealth. As a result of this endowment effect, executives are risk averse with current wealth and risk seeking with prospective wealth. These relationships, however, assume that all executives perceive and attend to current and future outcomes similarly, which is at odds with research on temporal orientations. Drawing on the concept of temporal focus, we theorize that present-focused CEOs adhere to the BAM’s endowment effect, while exhibiting even stronger relationships between current and prospective wealth and risk taking. In contrast, by nature of being forward-looking, future-focused CEOs endow prospective wealth instead of current wealth, thereby reversing the main relationships of the BAM. Using a sample of 7,700 CEO-year observations from 2003 to 2016, we find empirical support for our arguments in the context of merger and acquisition investment. Findings from this study advance the BAM by showing that the relationship between wealth type and risk taking hinges on CEOs’ temporal focus.",ok
https://doi.org/10.5465/amj.2017.0790,https://journals.aom.org/doi/10.5465/amj.2017.0790,Born to Take Risk? The Effect of CEO Birth Order on Strategic Risk Taking,Robert J. Campbell; Seung-Hwan Jeong; Scott D. Graffin,10.5465/amj.2017.0790,https://doi.org/10.5465/amj.2017.0790,2019-08-22,,"The importance of birth order has been the subject of debate for centuries, and has captured the attention of the general public and researchers alike. Despite this interest, scholars have little understanding of the impact birth order has on CEOs and their strategic decisions. With this in mind, we develop theory that explains how CEO birth order may be associated with strategic risk taking. Drawing from evolutionary theory arguments related to birth order, we theorize that CEO birth order is positively associated with strategic risk taking; that is, earlier-born CEOs will take less risk than later-born CEOs. As evolutionary theory proposes that birth order effects are driven by sibling rivalry, we also argue that this relationship is moderated by three factors related to sibling rivalry: age gap between a CEO and the closest born sibling, CEO age, and the presence of a sibling CEO. Our results provide support for our theorizing and suggest that birth order may have important implications for organizations. We believe this study helps advance strategic management research, the broader multidisciplinary “family science” literature, and the much-needed cross-pollination of ideas between the two.",ok
https://doi.org/10.5465/amj.2017.1335,https://journals.aom.org/doi/10.5465/amj.2017.1335,“And Who Are You?”: A Performative Perspective on Authority in Organizations,Alaric Bourgoin; Nicolas Bencherki; Samer Faraj,10.5465/amj.2017.1335,https://doi.org/10.5465/amj.2017.1335,2020-08-24,coordination; ethnography; leadership; managerial consulting; politics; power,"As work and organizational realities become increasingly “post-bureaucratic,” the conventional and stable bases of a person’s authority—their position, their expertise, or the acquiescence of a subordinate—are eroding. This evolution calls us to revise our understanding of authority, and to consider more deeply how it is achieved in contexts that are both fluid and fragmented. Building on a six-month autoethnography of a consulting assignment, we show that authority is a practical, relational, and situated performance. It exists in a tension between two mirroring processes—activation and passivation—through which relations are either leveraged or downplayed to shape the situation and steer collective action. Our study also reveals that the performance of authority involves not just people, but also a broader range of actants, including artifacts and abstract entities. In line with current research on performativity in organizations, our findings contribute to the relational program on authority and the revelation of its sociomaterial dimension. Thus, we provide an action-based understanding of authority that is better suited for the study of post-bureaucratic organizing.",ok
https://doi.org/10.5465/amj.2018.0755,https://journals.aom.org/doi/abs/10.5465/amj.2018.0755?journalCode=amj,"OMG! My Boss Just Friended Me: How Evaluations of Colleagues’ Disclosure, Gender, and Rank Shape Personal/Professional Boundary Blurring Online",Nancy P. Rothbard; Lakshmi Ramarajan; Ariane Ollier-Malaterre; Serenity S. Lee,10.5465/amj.2018.0755,https://doi.org/10.5465/amj.2018.0755,2022-02-16,,"We propose and test a relational boundary-blurring framework, examining how employees’ evaluations of colleagues’ characteristics drive their decisions to connect with colleagues as friends online. We use a multi-method approach across four studies to investigate how self-disclosure of personal information, gender, and rank shape warmth evaluations of colleagues and subsequent boundary blurring decisions on online social networks such as Facebook. Study 1, a large archival study using a nationally representative sample, finds that connecting as friends with colleagues online is prevalent. Study 2, examining employees across several industries, shows that people experience connecting as friends with colleagues online as boundary blurring. Two experimental studies (Studies 3 and 4) ascertain that employees are more likely to connect as friends online with colleagues who engage in more (vs. less) self-disclosure and are less likely to connect with bosses (vs. peers). Further, self-disclosure, gender, and rank interact, such that employees are more likely to connect with female bosses who disclose more, compared to those who disclose less, and compared to male bosses, regardless of self-disclosure. Our work contributes to boundary management research by demonstrating that employees’ decisions to blur the personal/professional boundary online crucially depends on whom they are blurring the boundary with.",ok
https://doi.org/10.5465/amj.2012.0521,https://journals.aom.org/doi/10.5465/amj.2012.0521,Strategic Responses to FDI in Emerging Markets: Are Core Members More Responsive than Peripheral Members of Business Groups?,Meghana Ayyagari; Luis Alfonso Dau; Jennifer Spencer,10.5465/amj.2012.0521,https://doi.org/10.5465/amj.2012.0521,2014-11-03,business groups; director interlocks; emerging markets; foreign direct investment; networks; strategic interaction; strategic response,"With increasing foreign direct investment (FDI) into emerging markets, local firms must make critical strategic decisions in order to remain competitive. When faced with multinational enterprises (MNEs) announcing FDI into their industry, local firms can expand operations and challenge the MNE head on, or refrain from responding directly, effectively ceding market share to the MNE investor. We propose that local firms’ responses are shaped by their affiliation with, and position in, a business group. Using data on investment announcements by MNEs and local firms in India from 1995 to 2010, we find that firms that are affiliated with business groups tend to be more sensitive to MNE investment announcements than are stand-alone firms. More professionally managed group affiliate firms are more likely to respond to MNE threats. Furthermore, firms that are in the group’s identity domain—that is, those holding more prominent positions within their group (especially as measured by centrality in the group’s directorship network)—appear more likely to respond to MNE investment announcements. Overall, our results highlight the importance of business group affiliation in examining FDI spillovers in emerging markets.",ok
https://doi.org/10.5465/amj.2024.4004,https://journals.aom.org/doi/full/10.5465/amj.2024.4004,Strengthening Theory–Methods–Data Links,Paul D. Bliese; S. Trevis Certo; Anne D. Smith; Mo Wang; Marc Gruber,10.5465/amj.2024.4004,https://doi.org/10.5465/amj.2024.4004,2024-08-23,,,From the Editors
https://doi.org/10.5465/amj.2017.0713,https://journals.aom.org/doi/10.5465/amj.2017.0713,CFO Gender and Financial Statement Irregularities,Vishal K. Gupta; Sandra Mortal; Bidisha Chakrabarty; Xiaohu Guo; Daniel B. Turban,10.5465/amj.2017.0713,https://doi.org/10.5465/amj.2017.0713,2020-06-29,archival; deviance/counterproductive behaviors; gender and diversity in organizations,"The increasing presence of women in upper echelon positions draws attention to the possible effects of executive gender on corporate decisions and actions. In this study, we formulate theory about the impact of chief financial officer (CFO) gender on financial misreporting to generate two key insights. First, we hypothesize that firms with female CFOs will have a lower likelihood of financial misreporting than comparable firms with male CFOs. Second, we argue that the relation between CFO gender and financial misreporting will be contingent on governance mechanisms (e.g., institutional ownership and analyst coverage), such that misreporting of firms with male CFOs will differ more compared to that of firms with female CFOs when governance is weak. Our results, based on a novel leading indicator of the likelihood of financial misreporting, provide support for our predictions. Various alternative econometric specifications, including (but not limited to) exogenous shocks, propensity score matching, and modeling treatment effects, random effects, firm fixed effects, and hybrid effects provide general support for our theory and hypotheses. Implications and directions for future research are discussed.",ok
https://doi.org/10.5465/amj.2022.4003,https://journals.aom.org/doi/full/10.5465/amj.2022.4003,From the Editors—Joining Societal Conversations on Management and Organizations,Laszlo Tihanyi; Jennifer Howard-Grenville; Katherine A. DeCelles,10.5465/amj.2022.4003,https://doi.org/10.5465/amj.2022.4003,2022-06-30,,,From the Editors
